id,rle_mask
057b1c6840,
875c61e40c,1 16 102 12 203 9 304 6 405 3
678716dff8,
4cf72e5ba6,46 56 147 56 248 56 349 56 449 57 550 57 650 58 749 60 848 62 947 64 1047 65 1148 65 1251 63 1364 51 1489 27 1601 16 1707 11 1810 9
4031759c78,7576 2 7677 11 7778 14 7879 17 7980 27 8081 32 8182 35 8283 38 8384 44 8485 46 8586 49 8687 52 8788 54 8889 56 8990 58 9091 61 9192 63 9293 67 9394 70 9495 73 9596 76 9697 77 9798 79 9899 82 10000 84 10101 87 10192 1
64423dd98b,
5e3ac6f983,25 77 126 77 227 77 328 77 429 77 531 76 632 76 732 77 833 77 934 77 1035 77 1136 77 1237 77 1338 77 1439 77 1540 77 1641 77 1742 77 1843 77 1944 77 2045 77 2146 77 2248 76 2349 76 2450 76 2551 76 2652 76 2754 75 2855 75 2955 76 3056 76 3157 76 3258 76 3360 75 3461 75 3562 75 3663 75 3764 75 3866 74 3967 74 4068 74 4170 73 4271 73 4372 73 4473 73 4574 73 4676 72 4777 72 4879 71 4980 71 5081 71 5183 70 5284 70 5385 70 5486 70 5588 69 5689 69 5791 68 5892 68 5993 68 6094 68 6195 68 6296 68 6397 68 6498 68 6599 68 6700 68 6802 67 6905 65 7007 64 7109 63 7211 62 7312 62 7414 61 7514 62 7615 62 7715 63 7815 64 7915 65 8016 65 8118 64 8219 64 8321 63 8423 62 8524 62 8625 62 8727 61 8828 61 8929 61 9030 61 9132 60 9233 60 9333 61 9434 61 9535 61 9637 60 9738 60 9839 60 9940 60 10040 61 10141 61
abcc4c1aa9,1 6262 6265 99 6370 95 6474 92 6578 89 6680 88 6783 86 6887 83 6991 80 7094 7 7107 65 7210 5 7223 50 7328 46 7431 44 7534 42 7638 39 7740 12 7753 25 7841 38 7942 38 8043 38 8145 37 8249 34 8351 33 8456 29 8556 30 8657 30 8758 30 8860 29 8961 29 9062 29 9163 29 9265 13 9282 9 9368 11 9380 2 9384 4 9470 16 9572 15 9674 13 9778 9
a7e5a56e0f,
8e3cdc41e0,
17df03088f,3717 10 3816 23 3915 25 4014 27 4113 29 4206 37 4303 41 4400 45 4497 49 4590 57 4686 62 4784 65 4881 69 4980 71 5062 92 5157 1407 6566 97 6667 96 6768 95 6869 94 6970 93 7071 92 7172 91 7273 90 7374 89 7475 88 7576 87 7677 86 7778 85 7879 83 7980 82 8081 81 8182 80 8283 78 8384 77 8485 75 8586 73 8687 71 8788 69 8889 68 8990 66 9091 65 9192 64 9293 63 9394 62 9495 62 9596 61 9697 61 9798 61 9899 61 10000 60 10101 60
2efa022d01,
4f28c879e1,
8d702c4aec,
f41e46eedd,
029612d30a,
a9de4ea104,
5cfcd47740,73 29 176 27 280 24 384 21 488 18 592 15 696 12 800 9 905 5 1010 1 6363 1 6462 3 6562 4 6661 6 6761 7 6861 8 6961 9 7062 9 7162 10 7263 10 7364 10 7465 10 7566 10 7667 10 7768 10 7869 10 7970 10 8071 10 8172 10 8274 9 8375 9 8477 8 8579 7 8681 6 8783 5 8886 3 8987 3 9089 2 9190 2 9291 2 9392 2 9493 2 9594 2 9695 2 9796 2 9898 1
64c36c6a25,65 7 166 7 269 6 371 6 472 6 573 6 674 6 776 5 877 6 978 6 1079 6 1180 6 1281 5 1383 4 1484 5 1585 8 1687 9 1789 10 1890 12 1991 13 2091 15 2192 15 2293 15 2394 15 2495 14 2596 13 2697 13 2798 13 2900 12 3002 12 3103 13 3203 14 3303 16 3404 16 3505 17 3605 18 3706 18 3807 18 3908 19 4010 18 4111 18 4211 20 4312 21 4413 21 4514 22 4615 22 4716 23 4817 24 4919 24 5020 25 5121 25 5223 25 5324 26 5425 27 5525 29 5626 31 5726 32 5825 34 5923 37 6020 41 6119 43 6217 46 6316 48 6416 49 6516 50 6617 50 6718 50 6820 49 6921 49 7022 49 7123 49 7223 50 7323 51 7422 53 7519 57 7613 64 7710 68 7807 72 7905 75 8002 79 8100 82 8199 84 8297 87 8395 90 8494 92 8592 95 8690 1512
53bb18ce06,5556 2 5657 4 5758 6 5859 7 5960 9 6061 12 6162 15 6263 17 6364 19 6465 20 6566 22 6667 24 6768 28 6869 31 6970 34 7071 36 7172 39 7273 41 7374 44 7475 47 7576 49 7677 51 7778 53 7879 54 7980 55 8081 56 8182 57 8283 58 8384 59 8485 60 8586 61 8687 62 8788 64 8889 67 8990 70 9091 72 9192 74 9293 76 9394 78 9495 79 9596 79 9697 80 9798 80 9899 80 10000 80 10101 80
de7a0dc03b,1 6969 6972 99 7086 86 7192 81 7300 74 7407 68 7513 63 7619 58 7725 53 7831 48 7936 44 8042 39 8149 30 8256 19 8361 11
783ee7dc03,59 43 159 44 259 45 353 52 445 61 539 68 630 78 724 85 816 9386
38c852ce16,6422 3 6522 5 6619 9 6718 12 6816 15 6914 19 7012 22 7111 25 7210 28 7309 31 7408 34 7507 37 7606 40 7705 43 7804 46 7904 49 8003 52 8103 55 8203 58 8303 61 8403 64 8503 67 8603 69 8703 72 8803 75 8904 77 9004 80 9105 82 9206 84 9306 88 9407 88 9508 88 9609 88 9710 88 9811 88 9912 88 10012 89 10113 89
2f37f301c0,32 70 133 70 235 69 336 69 438 68 539 68 641 67 742 67 844 66 945 66 1046 66 1148 65 1250 64 1351 64 1453 63 1554 63 1656 62 1757 62 1859 61 1960 61 2063 59 2165 58 2267 57 2370 55 2474 52 2578 49 2681 47 2784 45 2886 44 2988 43 3090 42 3192 41 3294 40 3396 39 3498 38 3601 36 3703 35 3807 32 3910 30 4014 27 4118 24 4224 19 4330 14 4435 10 4542 4
e286e6d0fc,
f371086cfb,
1511f1de49,
aa63df78d9,44 58 145 58 246 58 346 59 447 59 547 60 648 60 749 60 850 60 951 60 1052 60 1153 60 1254 60 1354 61 1454 62 1555 62 1656 62 1757 62 1858 62 1959 62 2059 63 2160 63 2261 63 2362 63 2463 63 2564 63 2665 63 2766 63 2867 63 2968 63 3069 63 3170 63 3271 63 3371 64 3472 64 3573 64 3674 64 3775 64 3876 64 3977 64 4078 64 4179 64 4279 65 4380 65 4481 65 4582 65 4683 65 4783 66 4884 66 4985 66 5085 67 5186 67 5286 68 5387 68 5488 68 5590 67 5691 67 5793 66 5894 66 5996 65 6099 63 6201 62 6303 61 6405 60 6507 59 6609 58 6711 57 6814 55 6916 54 7019 52 7122 50 7223 50 7325 49 7425 50 7526 50 7626 51 7725 53 7825 54 7926 54 8026 55 8126 56 8226 57 8327 57 8428 57 8529 57 8630 57 8731 57 8832 57 8933 57 9034 57 9135 57 9236 57 9338 56 9439 56 9540 56 9643 54 9746 52 9850 49 9953 47 10055 46 10157 45
9f6d0b9e30,53 49 155 48 256 48 358 47 459 47 561 46 663 45 764 45 866 44 968 43 1070 42 1172 41 1274 40 1376 39 1478 38 1580 37 1682 36 1785 34 1887 33 1988 33 2090 32 2191 32 2293 31 2394 31 2495 31 2596 31 2697 31 2797 32 2898 32 2998 33 3099 33 3200 33 3301 33 3401 34 3502 34 3603 34 3703 35 3804 35 3905 35 4006 35 4107 35 4208 35 4309 35 4409 36 4510 36 4611 36 4712 36 4813 36 4915 35 5016 35 5118 34 5220 33 5322 32 5424 31 5526 30 5627 30 5728 30 5829 30 5930 30 6031 30 6132 30 6232 31 6333 31 6433 32 6533 33 6634 33 6735 33 6836 33 6937 33 7038 33 7139 33 7240 33 7341 33 7442 33 7543 33 7644 33 7745 33 7846 33 7947 33 8048 33 8149 33 8250 33 8351 33 8453 32 8554 32 8655 32 8756 32 8857 32 8959 31 9060 31 9161 31 9262 31 9364 30 9465 30 9566 30 9667 30 9768 30 9870 29 9971 29 10072 29 10173 29
db923ca728,
0ff0988d7e,1 9797 9799 100 9903 97 10009 92 10112 90
fa87eb3962,
ea7b588e17,43 59 146 57 251 53 365 40 471 35 577 30 686 22 792 17 899 11 1006 5
cf22da8b0b,1 4134 4142 74 4243 65 4344 53 4445 43 4546 27 4647 17 4748 7 4849 1
6e65695d49,
6531d04894,1 15 102 15 203 15 304 14 405 13 506 12 607 10 708 9 809 8 910 8 1011 7 1112 7 1213 7 1314 7 1415 7 1516 7 1617 7 1718 7 1819 7 1920 7 2021 6 2122 5 2223 4 2324 2 2425 1
1774fc54d9,
ffa75fd526,7879 2 7980 7 8081 14 8182 18 8283 20 8384 24 8485 27 8586 31 8687 35 8788 38 8889 40 8990 42 9091 43 9192 45 9293 46 9394 48 9495 49 9596 50 9697 51 9798 52 9899 53 10000 54 10101 55
a0a349ec44,
74f1b30c08,1 50 102 51 203 51 304 52 411 46 514 45 617 44 721 42 824 41 927 40 1031 38 1134 37 1238 34 1341 33 1444 31 1546 31 1649 30 1752 29 1855 28 1959 25 2062 24 2166 22 2269 21 2373 18 2476 17 2580 14 2684 12 2787 10 2890 9 2994 6 3098 3
7163dee1f4,1 40 102 40 203 39 304 38 405 37 506 37 607 36 708 35 809 34 910 34 1011 33 1112 32 1213 31 1314 30 1415 29 1516 28 1617 27 1718 26 1819 25 1920 24 2021 23 2122 22 2223 21 2324 20 2425 20 2526 19 2627 18 2728 17 2829 17 2930 16 3031 16 3132 15 3233 15 3334 14 3435 14 3536 13 3637 13 3738 12 3839 12 3940 11 4041 11 4142 10 4243 10 4344 9 4445 9 4546 8 4647 8 4748 7 4849 7 4950 6 5051 6 5152 6 5253 6 5354 5 5455 5 5556 5 5657 5 5758 4 5859 4 5960 4 6061 3 6162 3 6263 2 6364 1
165fb47f85,
9a5e7fb405,5253 4 5354 7 5455 10 5556 12 5657 14 5758 16 5859 18 5960 19 6061 21 6162 23 6263 25 6364 26 6465 28 6566 30 6667 31 6768 33 6869 34 6970 36 7071 37 7172 39 7273 40 7374 42 7475 43 7576 44 7677 45 7778 47 7879 48 7980 49 8081 50 8182 51 8283 52 8384 53 8485 54 8586 56 8687 57 8788 59 8889 61 8990 63 9091 65 9192 67 9293 69 9394 74 9495 78 9596 81 9697 84 9798 86 9899 88 10000 91 10101 93
57314a2b58,6218 5 6317 9 6417 11 6517 12 6618 12 6718 13 6818 14 6918 15 7018 16 7118 18 7171 1 7218 20 7270 3 7319 20 7367 7 7419 21 7466 9 7519 22 7565 11 7618 24 7665 12 7718 25 7764 14 7817 27 7864 15 7917 28 7963 17 8016 30 8063 18 8115 32 8162 20 8214 35 8261 22 8313 38 8357 27 8411 74 8510 76 8609 78 8709 79 8809 80 8910 80 9010 81 9110 82 9210 83 9310 84 9410 85 9510 86 9610 87 9710 88 9809 90 9907 93 10005 96 10103 99
041b1900de,1 6969 6972 99 7128 44 7240 33 7349 25 7456 19 7564 12 7672 5
26370170b8,
bc067b8eff,81 21 182 21 283 21 384 21 485 21 585 22 685 23 785 24 885 25 986 25 1086 26 1186 27 1287 27 1387 28 1486 30 1585 32 1684 34 1784 35 1885 35 1985 36 2086 36 2187 36 2288 36 2388 37 2489 37 2589 38 2690 38 2790 39 2891 39 2991 40 3091 41 3190 43 3288 46 3387 48 3487 49 3587 50 3688 50 3790 49 3891 49 3992 49 4094 48 4195 48 4297 47 4399 46 4500 46 4601 46 4702 46 4803 46 4904 46 5006 45 5108 44 5210 43 5313 41 5416 39 5518 38 5619 38 5720 38 5821 38 5922 38 6022 39 6123 39 6224 39 6324 40 6424 41 6525 41 6625 42 6726 42 6826 43 6927 43 7027 44 7127 45 7228 45 7329 45 7430 45 7532 44 7633 44 7734 44 7836 43 7937 43 8039 42 8140 42 8241 42 8343 41 8444 41 8544 42 8645 42 8745 43 8846 43 8947 43 9047 44 9148 44 9249 44 9350 44 9451 44 9552 44 9653 44 9754 44 9854 45 9955 45 10057 44 10158 44
50acc0ee96,1318 8 1415 37 1516 8686
9dde6c3755,
5cc486a204,
9f0249442a,
a8da16b97c,1 1511 1516 93 1617 89 1718 85 1819 81 1920 77 2021 73 2122 70 2223 65 2324 60 2425 57 2526 54 2627 50 2728 47 2829 45 2930 42 3031 41 3132 40 3233 39 3334 39 3435 39 3536 39 3637 40 3738 40 3839 40 3940 41 4041 41 4142 41 4243 41 4344 41 4445 40 4546 40 4647 39 4748 38 4849 37 4950 35 5051 35 5152 33 5253 32 5354 29 5455 26 5556 23 5657 21 5758 19 5859 17 5960 15 6061 14 6162 13 6263 13 6364 12 6465 12 6566 13 6667 13 6768 14 6869 13 6971 8
52158a3b36,7576 1 7677 2 7778 3 7879 4 7980 4 8081 5 8182 6 8283 6 8384 7 8485 7 8586 8 8687 9 8788 9 8889 10 8990 10 9091 11 9192 11 9293 12 9394 12 9495 13 9596 13 9697 13 9798 14 9899 14 10000 15 10101 15
8a57f722c9,1 2020 2034 88 2140 83 2245 79 2351 4 2361 64 2472 54 2585 42 2698 30 2802 27 2905 25 3010 21 3123 9 3226 7 3330 4 4575 4 4589 19 4624 6 4644 1 4656 2 4660 5542
6c654f0642,1 10 102 11 203 12 304 14 405 17 506 20 607 22 708 25 809 28 910 31 1011 34 1112 39 1213 41 1314 42 1415 43 1516 44 1617 44 1718 45 1819 46 1920 46 2021 47 2122 47 2223 48 2324 48 2425 49 2526 50 2627 51 2728 53 2829 54 2930 55 3031 56 3132 57 3233 58 3334 60 3435 62 3536 65 3637 68 3738 71 3839 73 3940 75 4021 7 4041 90 4142 92 4243 94 4344 96 4448 95 4551 95 4653 95 4755 94 4857 93 4960 8 4970 81 5074 78 5177 76 5279 75 5382 73 5485 71 5588 69 5697 61 5803 56 5909 51 6012 49 6115 47 6217 46 6323 41 6430 35 6533 33 6635 32 6737 31 6839 30 6941 29 7043 28 7146 6 7158 14 7262 5
4e206da365,1907 13 1996 25 2089 33 2159 64 2246 90 2341 7861
614afa7224,
31461f0f03,1 54 102 53 203 53 304 52 405 51 506 51 607 51 708 51 809 51 910 51 1011 51 1112 50 1213 50 1314 49 1415 49 1516 49 1617 49 1718 48 1819 48 1920 49 2021 49 2122 50 2223 51 2324 53 2425 55 2526 57 2627 58 2728 59 2829 60 2930 60 3031 62 3132 63 3233 65 3334 67 3435 68 3536 69 3637 69 3738 69 3839 68 3940 67 4041 67 4142 66 4243 66 4344 66 4445 66 4546 66 4647 66 4748 65 4849 65 4950 64 5051 64 5152 63 5253 62 5354 61 5455 60 5556 59 5657 58 5758 57 5859 56 5960 56 6061 56 6162 55 6263 55 6364 55 6465 55 6566 55 6667 56 6768 56 6869 56 6970 56 7071 57 7172 57 7273 58 7374 58 7475 58 7576 59 7677 59 7778 60 7879 61 7980 62 8081 63 8182 63 8283 64 8384 65 8485 65 8586 66 8687 66 8788 67 8889 67 8990 67 9091 67 9192 68 9293 70 9394 72 9495 74 9596 74 9697 75 9798 75 9899 74 10000 73 10101 73
8851e4f0b2,
9c726c07cc,
22f5dc03eb,
52889bff06,37 65 138 65 239 65 341 64 446 60 553 54 660 48 767 42 874 36 983 28 1090 22 1202 11
201c2f346a,
b3b3e761fe,5954 6 6052 9 6149 13 6242 21 6333 31 6423 42 6515 51 6612 55 6695 10 6709 59 6794 75 6893 77 6994 77 7095 77 7198 75 7302 72 7405 70 7509 67 7614 63 7721 57 7826 53 7929 51 8034 47 8141 41 8247 36 8351 33 8456 29 8560 26 8666 21 8770 18 8873 16 8976 14 9081 10 9185 7 9288 5 9390 4 9493 2 9595 1
595b69ce11,1616 1 1713 5 1813 6 1912 8 2011 10 2111 11 2212 11 2312 12 2413 12 2514 12 2616 11 2717 11 2818 11 2920 10 3022 9 3124 8 3225 8 3327 7 3429 6 3531 5 3632 5 3735 3 3837 2 6362 2 6459 6 6557 9 6656 11 6755 13 6855 14 6955 15 7055 16 7156 16 7257 16 7357 17 7458 17 7558 18 7658 19 7758 20 7858 21 7958 22 8057 24 8156 26 8256 27 8356 28 8456 29 8556 30 8656 31 8756 32 8856 33 8955 35 9054 37 9153 39 9253 40 9352 42 9452 43 9552 44 9652 45 9752 46 9852 47 9952 48 10052 49 10152 50
9f3d03c145,
c539d447bf,
71f0e0759f,
4c82bc66c9,
b9962027c6,1 68 102 68 203 68 304 68 405 68 506 69 607 69 708 69 809 70 910 70 1011 71 1112 72 1213 73 1314 74 1415 75 1516 76 1617 77 1718 78 1819 79 1920 79 2021 80 2122 81 2223 82 2324 83 2425 84 2526 85 2627 86 2728 87 2829 89 2930 90 3031 91 3132 93 3233 95 3334 98 3435 5251 8687 99 8788 98 8889 97 8990 96 9091 95 9192 94 9293 93 9394 92 9495 91 9596 89 9697 88 9798 87 9899 85 10000 84 10101 83
27aad9dc3a,
a346964cc6,
de2758051c,98 4 200 3 302 2 404 1
91002b54e4,
78b32781d1,54 48 155 48 255 49 355 50 455 51 554 53 654 54 754 55 854 56 954 57 1054 58 1154 59 1253 61 1352 63 1452 64 1551 66 1650 68 1750 69 1850 70 1949 72 2049 73 2149 74 2249 75 2350 75 2450 76 2550 77 2650 78 2751 78 2851 79 2951 80 3052 80 3152 81 3252 82 3352 83 3451 85 3551 86 3650 88 3750 89 3850 90 3950 91 4051 91 4151 92 4252 92 4352 93 4452 94 4553 94 4653 95 4753 96 4853 97 4953 98 5053 99 5153 5049
c9958b45d0,2524 2 2624 3 2724 4 2824 5 2924 6 3024 7 3124 8 3224 9 3324 10 3424 11 3524 12 3624 13 3725 13 3825 14 3925 15 4025 16 4125 17 4226 17 4327 17 4428 17 4529 17 4630 17 4731 17 4833 16 4934 16 5036 15 5138 14 5239 14 5341 13 5443 12 5545 11 5647 10 5750 8 5852 7 5954 6 6056 5 6159 3 6261 2
7c1b8a17cc,29 73 130 73 231 73 332 73 433 73 534 73 635 73 735 74 836 74 936 75 1037 75 1138 75 1239 75 1341 74 1442 74 1544 73 1645 73 1745 74 1846 74 1947 74 2048 74 2150 73 2251 73 2352 73 2453 73 2554 73 2657 71 2759 70 2861 69 2962 69 3064 68 3166 67 3268 66 3369 66 3470 66 3571 66 3672 66 3772 67 3873 67 3974 67 4075 67 4175 68 4275 69 4376 69 4477 69 4579 68 4682 66 4784 65 4887 63 4988 63 5090 62 5192 61 5294 60 5396 59 5498 58 5600 57 5701 57 5803 56 5903 57 6004 57 6105 57 6205 58 6306 58 6406 59 6507 59 6608 59 6708 60 6808 61 6908 62 7009 62 7110 62 7211 62 7312 62 7413 62 7513 63 7614 63 7715 63 7815 64 7916 64 8016 65 8116 66 8216 67 8317 67 8417 68 8518 68 8619 68 8720 68 8820 69 8921 69 9021 70 9121 71 9222 71 9322 72 9422 73 9522 74 9623 74 9723 75 9824 75 9924 76 10025 76 10126 76
6842e3fc27,7374 2 7475 4 7576 6 7677 8 7778 9 7879 11 7980 13 8081 15 8182 17 8283 19 8384 23 8485 28 8586 32 8687 37 8788 43 8889 48 8990 51 9091 58 9192 65 9293 76 9394 84 9495 90 9596 95 9697 98 9798 404
17ff51e78c,
1436c973af,61 41 162 41 263 41 365 40 466 40 567 40 667 41 768 41 868 42 969 42 1070 42 1170 43 1271 43 1373 42 1474 42 1575 42 1675 43 1776 43 1876 44 1977 44 2078 44 2179 44 2280 44 2381 44 2482 44 2583 44 2683 45 2784 45 2885 45 2986 45 3088 44 3189 44 3290 44 3390 45 3491 45 3592 45 3693 45 3794 45 3896 44 3997 44 4099 43 4200 43 4301 43 4402 43 4502 44 4603 44 4704 44 4806 43 4908 42 5010 41 5112 40 5213 40 5316 38 5419 36 5521 35 5625 32 5733 25 5838 21 5942 18 6046 15 6149 13 6253 10 6358 6 6461 4 6564 2
b935b426a5,4445 1 4546 2 4647 4 4748 5 4849 6 4950 7 5051 9 5152 10 5253 11 5354 13 5455 14 5556 16 5657 17 5758 19 5859 21 5960 22 6061 23 6162 25 6263 26 6364 28 6465 29 6566 31 6667 32 6768 34 6869 35 6970 36 7071 37 7172 38 7273 39 7374 40 7475 41 7576 42 7677 43 7778 44 7879 45 7980 45 8081 46 8182 47 8283 47 8384 48 8485 49 8586 49 8687 50 8788 51 8889 51 8990 52 9091 53 9192 53 9293 54 9394 55 9495 55 9596 56 9697 57 9798 57 9899 58 10000 59 10101 60
64b8ca4d93,
c23be3df99,84 18 185 18 285 19 386 19 487 19 588 19 689 19 790 19 891 19 993 18 1094 18 1195 18 1296 18 1397 18 1499 17 1600 17 1702 16 1804 15 1906 14 2009 12 2111 11 2213 10 2315 9 2416 9 2517 9 2618 9 2719 9 2820 9 2920 10 3021 10 3122 10 3223 10 3325 9 3427 8 3528 8 3630 7 3731 7 3832 7 3933 7 4034 7 4135 7 4236 7 4337 7 4437 8 4538 8 4640 7 4741 7 4843 6 4944 6 5045 6 5146 6 5247 6 5348 6 5449 6 5550 6 5651 6 5752 6 5853 6 5954 6 6055 6 6156 6 6257 6 6357 7 6458 7 6559 7 6660 7 6760 8 6861 8 6962 8 7063 8 7164 8 7265 8 7365 9 7466 9 7566 10 7666 11 7767 11 7867 12 7967 13 8067 14 8168 14 8269 14 8369 15 8470 15 8570 16 8670 17 8770 18 8871 18 8971 19 9072 19 9172 20 9273 20 9373 21 9474 21 9575 21 9675 22 9776 22 9877 22 9977 23 10078 23 10179 23
98e2d2aba5,
89daaf02d5,
e162057e32,90 12 191 12 293 11 395 10 497 9 599 8 701 7 804 5 906 4 1008 3 1109 3 1211 2
785d976125,14 88 115 88 216 88 318 87 419 87 520 87 622 86 723 86 825 85 926 85 1028 84 1129 84 1230 84 1332 83 1433 83 1534 83 1635 83 1737 82 1838 82 1939 82 2041 81 2142 81 2243 81 2345 80 2446 80 2547 80 2648 80 2750 79 2851 79 2953 78 3054 78 3155 78 3257 77 3358 77 3460 76 3561 76 3662 76 3764 75 3865 75 3966 75 4068 74 4169 74 4270 74 4372 73 4473 73 4574 73 4676 72 4778 71 4881 69 4983 68 5085 67 5188 65 5290 64 5392 63 5494 62 5596 61 5697 61 5799 60 5900 60 6002 59 6103 59 6204 59 6305 59 6407 58 6508 58 6609 58 6710 58 6812 57 6913 57 7015 56 7116 56 7218 55 7319 55 7420 55 7522 54 7623 54 7724 54 7826 53 7927 53 8029 52 8130 52 8231 52 8333 51 8434 51 8535 51 8636 51 8737 51 8838 51 8939 51 9040 51 9141 51 9242 51 9344 50 9445 50 9546 50 9647 50 9748 48 9849 47 9950 46 10051 45 10152 45
c62b3e15f4,1 17 102 18 203 18 304 19 405 19 506 20 607 20 708 21 809 22 910 22 1011 23 1112 23 1213 23 1314 24 1415 24 1516 24 1617 24 1718 24 1819 24 1920 23 2021 23 2122 23 2223 22 2324 22 2425 22 2526 22 2627 21 2728 21 2829 21 2930 21 3031 21 3132 21 3233 21 3334 21 3435 21 3536 21 3637 21 3738 21 3839 21 3940 21 4041 21 4142 20 4243 20 4344 19 4445 19 4546 19 4647 18 4748 18 4849 18 4950 19 5051 19 5152 19 5253 19 5354 18 5455 18 5556 18 5657 18 5758 19 5859 19 5960 19 6061 19 6162 19 6263 19 6364 20 6465 20 6566 21 6667 21 6768 21 6869 22 6970 23 7071 23 7172 24 7273 24 7374 25 7475 25 7576 26 7677 26 7778 27 7879 27 7980 28 8081 28 8182 29 8283 29 8384 29 8485 30 8586 30 8687 31 8788 31 8889 32 8990 32 9091 33 9192 34 9293 34 9394 35 9495 36 9596 37 9697 37 9798 38 9899 39 10000 39 10101 40
5572857e9f,6560 6 6621 46 6713 55 6805 64 6904 66 7003 68 7098 74 7193 80 7286 88 7384 91 7483 93 7583 94 7684 94 7784 95 7883 2319
1ac6523c3a,1 52 102 51 203 50 304 49 405 48 506 47 607 45 708 42 809 39 910 36 1011 33 1112 30 1213 28 1314 25 1415 22 1516 18 1617 15 1718 12 1819 9 1920 6 2021 3
7a90f87b2f,
42dcb5e761,
862ad92176,
0d01cacbc9,
5d83036e50,
1a4a10e974,
ed1581c2d9,1 9 102 10 203 10 304 9 405 9 506 9 607 9 708 9 809 10 910 10 1011 10 1112 10 1213 10 1314 10 1415 10 1516 10 1617 10 1718 10 1819 10 1920 10 2021 11 2122 11 2223 11 2324 11 2425 11 2526 12 2627 12 2728 12 2829 13 2930 13 3031 13 3132 13 3236 11 3338 10 3440 10 3541 10 3643 10 3745 9 3846 10 3948 9 4050 9 4152 8 4253 8 4355 8 4457 7 4558 8 4660 7 4762 7 4863 7 4965 7 5066 7 5168 6 5270 6 5371 6 5472 7 5574 6 5675 6 5776 7 5877 7 5978 7 6079 8 6181 7 6282 8 6383 8 6485 8 6586 9 6687 9 6788 10 6889 10 6990 11 7091 11 7192 12 7293 12 7394 13 7496 12 7597 12 7699 11 7800 12 7902 11 8003 11 8105 10 8206 11 8307 11 8408 11 8509 12 8610 12 8711 13 8812 13 8913 14 9015 13 9116 13 9217 14 9318 14 9420 14 9521 14 9622 14 9722 15 9823 15 9924 16 10025 16 10125 17
4f9f89ee2a,3026 5 3122 10 3217 16 3314 20 3402 33 3499 37 3595 42 3691 47 3787 52 3883 57 3977 64 4071 71 4164 79 4259 85 4356 89 4448 5754
d2c08be257,53 49 153 50 253 51 352 53 451 55 549 58 648 60 746 63 845 65 945 66 1046 66 1146 67 1247 67 1348 67 1449 67 1550 67 1652 66 1754 65 1855 10 1868 52 1956 7 1972 49 2057 5 2077 45 2180 43 2283 41 2386 39 2489 37 2592 35 2695 33 2798 31 2902 28 3018 13 3128 4
1d73d18a1f,1 3938 3940 97 4041 94 4142 92 4243 90 4344 88 4445 87 4546 86 4647 84 4748 83 4849 82 4950 81 5051 80 5152 78 5253 77 5354 76 5455 74 5556 73 5657 72 5758 72 5859 71 5960 70 6061 68 6162 67 6263 66 6364 64 6465 63 6566 62 6667 61 6768 60 6869 60 6970 59 7071 59 7172 58 7273 58 7374 57 7475 56 7576 55 7677 55 7778 54 7879 53 7980 52 8081 50 8184 47 8288 1 8294 37 8396 34 8499 30 8601 27 8702 25 8804 21 8906 17 9008 12 9110 4
f045946cb7,
7a0a1152e2,
0de9dd9520,1 2525 2527 100 2634 94 2739 90 2844 86 2950 81 3055 77 3160 73 3265 69 3371 64 3474 62 3578 59 3681 57 3784 55 3888 52 3993 48 4099 43 4206 37 4311 33 4416 29 4521 25 4624 23 4728 20 4831 18 4935 15 5040 11 5144 8 5248 5
3ee3375dce,
a498311665,
676b7b2d48,
687a034e8b,1 36 102 37 203 38 304 39 405 41 506 43 607 45 708 48 809 50 910 52 1011 53 1112 55 1213 57 1314 59 1415 63 1516 69 1617 73 1718 75 1819 78 1920 80 2021 82 2122 84 2223 86 2324 88 2425 91 2526 94 2627 96 2728 97 2829 99 2930 3333 6265 99 6368 97 6470 96 6573 94 6675 93 6778 91 6880 90 6982 89 7085 87 7188 85 7291 83 7394 81 7499 77 7603 74 7707 71 7810 69 7913 67 8016 65 8119 63 8222 61 8326 58 8429 56 8532 54 8634 53 8736 52 8838 51 8941 49 9043 48 9145 47 9247 46 9349 45 9452 43 9555 41 9658 39 9761 37 9864 35 9966 34 10068 33 10170 32
90c830116a,
454b28069a,
f6a8da7ffb,1 20 102 21 203 22 304 22 405 24 506 25 607 26 708 28 809 29 910 29 1011 30 1112 30 1213 30 1314 30 1415 30 1516 31 1617 32 1718 34 1819 34 1920 35 2021 36 2122 38 2223 40 2324 42 2425 44 2526 46 2627 47 2728 49 2829 50 2930 50 3031 51 3132 51 3233 51 3334 51 3435 51 3536 51 3637 50 3738 50 3839 50 3940 51 4041 51 4142 51 4243 51 4344 51 4445 51 4546 50 4647 50 4748 49 4849 48 4950 47 5051 45 5152 44 5253 42 5354 41 5455 40 5556 40 5657 40 5758 39 5859 39 5960 39 6061 38 6162 37 6263 35 6364 33 6465 32 6566 31 6667 29 6768 28 6869 27 6970 27 7071 26 7172 27 7273 27 7374 28 7475 28 7576 28 7677 28 7778 28 7879 27 7980 27 8081 27 8182 28 8283 29 8384 29 8485 30 8586 31 8687 31 8788 31 8889 32 8990 32 9091 33 9192 33 9293 33 9394 33 9495 33 9596 32 9697 32 9798 31 9899 31 10000 31 10101 30
